AudioName,Ratings,MOS,AudioType,ScaledMOS
http://eagles.soic.indiana.edu/sid0585-noisy-COSINE-1278-F_array1_180.wav,"[55, 62, 65, 33, 43]",51.6,test,4.370947
http://eagles.soic.indiana.edu/sid0586-anchor-COSINE-1278-F_close_181.wav,"[59, 52, 50, 79, 45]",57.0,anchor,4.4542418
http://eagles.soic.indiana.edu/sid0586-clean-COSINE-1278-F_close_181.wav,"[79, 72, 61, 81, 67]",72.0,reference,6.9770937
http://eagles.soic.indiana.edu/sid0586-noisy-COSINE-1278-F_array1_181.wav,"[49, 52, 19, 62, 36]",43.6,test,4.2384386
http://eagles.soic.indiana.edu/sid0587-anchor-COSINE-1278-F_close_182.wav,"[74, 33, 58, 39, 62]",53.2,anchor,4.5568666
http://eagles.soic.indiana.edu/sid0587-clean-COSINE-1278-F_close_182.wav,"[96, 53, 45, 69, 56]",63.8,reference,7.370232
http://eagles.soic.indiana.edu/sid0587-noisy-COSINE-1278-F_array1_182.wav,"[100, 52, 41, 81, 62]",67.2,test,3.3253467
http://eagles.soic.indiana.edu/sid0588-anchor-COSINE-1278-F_close_183.wav,"[78, 57, 60, 53, 72]",64.0,anchor,4.2701845
http://eagles.soic.indiana.edu/sid0588-clean-COSINE-1278-F_close_183.wav,"[84, 60, 66, 63, 56]",65.8,reference,6.2458935
http://eagles.soic.indiana.edu/sid0588-noisy-COSINE-1278-F_array1_183.wav,"[59, 65, 72, 36, 44]",55.2,test,2.9008498
http://eagles.soic.indiana.edu/sid0589-anchor-COSINE-1278-F_close_185.wav,"[76, 47, 52, 22, 77]",54.8,anchor,4.5099964
http://eagles.soic.indiana.edu/sid0589-clean-COSINE-1278-F_close_185.wav,"[51, 65, 81, 52, 89]",67.6,reference,7.5557356
http://eagles.soic.indiana.edu/sid0589-noisy-COSINE-1278-F_array1_185.wav,"[44, 53, 80, 36, 60]",54.6,test,3.655376
http://eagles.soic.indiana.edu/sid0590-anchor-COSINE-1278-F_close_186.wav,"[57, 13, 91, 74, 19]",50.8,anchor,4.5037417
http://eagles.soic.indiana.edu/sid0590-clean-COSINE-1278-F_close_186.wav,"[84, 41, 85, 52, 79]",68.2,reference,7.3986325
http://eagles.soic.indiana.edu/sid0590-noisy-COSINE-1278-F_array1_186.wav,"[63, 25, 55, 22, 34]",39.8,test,3.9110498
http://eagles.soic.indiana.edu/sid0591-anchor-COSINE-1278-F_close_188.wav,"[71, 67, 62, 39, 12]",50.2,anchor,4.7658644
http://eagles.soic.indiana.edu/sid0591-clean-COSINE-1278-F_close_188.wav,"[85, 54, 73, 56, 24]",58.4,reference,7.8827734
http://eagles.soic.indiana.edu/sid0591-noisy-COSINE-1278-F_array1_188.wav,"[83, 40, 45, 44, 9]",44.2,test,5.21432
http://eagles.soic.indiana.edu/sid0592-anchor-COSINE-1278-F_close_189.wav,"[61, 54, 54, 49, 71]",57.8,anchor,4.3302307
http://eagles.soic.indiana.edu/sid0592-clean-COSINE-1278-F_close_189.wav,"[69, 69, 89, 63, 82]",74.4,reference,6.6081657
http://eagles.soic.indiana.edu/sid0592-noisy-COSINE-1278-F_array1_189.wav,"[59, 58, 44, 32, 59]",50.4,test,4.477052
http://eagles.soic.indiana.edu/sid0593-anchor-COSINE-1278-F_close_19.wav,"[81, 54, 80, 18, 30]",52.6,anchor,4.274877
http://eagles.soic.indiana.edu/sid0593-clean-COSINE-1278-F_close_19.wav,"[87, 71, 90, 95, 75]",83.6,reference,6.3243647
http://eagles.soic.indiana.edu/sid0593-noisy-COSINE-1278-F_array1_19.wav,"[74, 44, 63, 17, 20]",43.6,test,4.302523
http://eagles.soic.indiana.edu/sid0594-anchor-COSINE-1278-F_close_190.wav,"[45, 8, 18, 68, 22]",32.2,anchor,4.2129936
http://eagles.soic.indiana.edu/sid0594-clean-COSINE-1278-F_close_190.wav,"[58, 42, 65, 76, 53]",58.8,reference,6.3973002
http://eagles.soic.indiana.edu/sid0594-noisy-COSINE-1278-F_array1_190.wav,"[65, 63, 32, 78, 32]",54.0,test,4.0735035
http://eagles.soic.indiana.edu/sid0595-anchor-COSINE-1278-F_close_191.wav,"[46, 25, 85, 3, 48]",41.4,anchor,4.2747416
http://eagles.soic.indiana.edu/sid0595-clean-COSINE-1278-F_close_191.wav,"[75, 75, 100, 3, 75]",65.6,reference,5.7895117
http://eagles.soic.indiana.edu/sid0595-noisy-COSINE-1278-F_array1_191.wav,"[76, 22, 77, 3, 59]",47.4,test,1.7201802
http://eagles.soic.indiana.edu/sid0596-anchor-COSINE-1278-F_close_192.wav,"[43, 46, 70, 34, 13]",41.2,anchor,4.752973
http://eagles.soic.indiana.edu/sid0596-clean-COSINE-1278-F_close_192.wav,"[45, 76, 55, 85, 64]",65.0,reference,7.5515785
http://eagles.soic.indiana.edu/sid0596-noisy-COSINE-1278-F_array1_192.wav,"[32, 34, 52, 61, 55]",46.8,test,3.1369739
http://eagles.soic.indiana.edu/sid0597-anchor-COSINE-1278-F_close_193.wav,"[29, 31, 18, 13, 32]",24.6,anchor,4.395377
http://eagles.soic.indiana.edu/sid0597-clean-COSINE-1278-F_close_193.wav,"[43, 66, 36, 26, 24]",39.0,reference,6.8431063
http://eagles.soic.indiana.edu/sid0597-noisy-COSINE-1278-F_array1_193.wav,"[71, 44, 24, 13, 24]",35.2,test,3.5758154
http://eagles.soic.indiana.edu/sid0598-anchor-COSINE-1278-F_close_194.wav,"[71, 50, 54, 51, 34]",52.0,anchor,4.578477
http://eagles.soic.indiana.edu/sid0598-clean-COSINE-1278-F_close_194.wav,"[100, 79, 89, 78, 71]",83.4,reference,7.406506
http://eagles.soic.indiana.edu/sid0598-noisy-COSINE-1278-F_array1_194.wav,"[95, 63, 76, 54, 44]",66.4,test,3.523586
http://eagles.soic.indiana.edu/sid0599-anchor-COSINE-1278-F_close_195.wav,"[61, 37, 59, 33, 27]",43.4,anchor,4.6996384
http://eagles.soic.indiana.edu/sid0599-clean-COSINE-1278-F_close_195.wav,"[80, 88, 76, 44, 43]",66.2,reference,7.415037
http://eagles.soic.indiana.edu/sid0599-noisy-COSINE-1278-F_array1_195.wav,"[45, 71, 69, 27, 33]",49.0,test,3.2569115
http://eagles.soic.indiana.edu/sid0600-anchor-COSINE-1278-F_close_196.wav,"[65, 60, 40, 71, 34]",54.0,anchor,4.4120426
http://eagles.soic.indiana.edu/sid0600-clean-COSINE-1278-F_close_196.wav,"[74, 60, 83, 81, 63]",72.2,reference,6.6881814
http://eagles.soic.indiana.edu/sid0600-noisy-COSINE-1278-F_array1_196.wav,"[15, 20, 9, 38, 54]",27.2,test,3.186254
http://eagles.soic.indiana.edu/sid0601-anchor-COSINE-1278-F_close_198.wav,"[48, 16, 44, 68, 93]",53.8,anchor,4.944885
http://eagles.soic.indiana.edu/sid0601-clean-COSINE-1278-F_close_198.wav,"[54, 78, 75, 96, 57]",72.0,reference,7.4239836
http://eagles.soic.indiana.edu/sid0601-noisy-COSINE-1278-F_array1_198.wav,"[46, 51, 59, 22, 30]",41.6,test,4.717905
http://eagles.soic.indiana.edu/sid0602-anchor-COSINE-1278-F_close_199.wav,"[59, 55, 35, 41, 39]",45.8,anchor,4.842414
http://eagles.soic.indiana.edu/sid0602-clean-COSINE-1278-F_close_199.wav,"[73, 73, 74, 52, 68]",68.0,reference,7.78734
http://eagles.soic.indiana.edu/sid0602-noisy-COSINE-1278-F_array1_199.wav,"[9, 82, 52, 74, 24]",48.2,test,4.3658047
http://eagles.soic.indiana.edu/sid0603-anchor-COSINE-1278-F_close_2.wav,"[15, 30, 35, 33, 55]",33.6,anchor,4.7677274
http://eagles.soic.indiana.edu/sid0603-clean-COSINE-1278-F_close_2.wav,"[80, 55, 64, 66, 70]",67.0,reference,7.0285363
http://eagles.soic.indiana.edu/sid0603-noisy-COSINE-1278-F_array1_2.wav,"[46, 63, 51, 50, 55]",53.0,test,3.6948032
http://eagles.soic.indiana.edu/sid0604-anchor-COSINE-1278-F_close_20.wav,"[49, 34, 62, 71, 68]",56.8,anchor,4.4188337
http://eagles.soic.indiana.edu/sid0604-clean-COSINE-1278-F_close_20.wav,"[53, 66, 68, 75, 41]",60.6,reference,6.9154067
http://eagles.soic.indiana.edu/sid0604-noisy-COSINE-1278-F_array1_20.wav,"[36, 48, 22, 20, 47]",34.6,test,3.3754823
http://eagles.soic.indiana.edu/sid0605-anchor-COSINE-1278-F_close_200.wav,"[74, 65, 57, 22, 52]",54.0,anchor,4.7641606
http://eagles.soic.indiana.edu/sid0605-clean-COSINE-1278-F_close_200.wav,"[71, 81, 65, 39, 41]",59.4,reference,6.8403044
http://eagles.soic.indiana.edu/sid0605-noisy-COSINE-1278-F_array1_200.wav,"[61, 65, 60, 15, 18]",43.8,test,4.4796634
http://eagles.soic.indiana.edu/sid0606-anchor-COSINE-1278-F_close_201.wav,"[64, 71, 72, 51, 65]",64.6,anchor,4.526138
http://eagles.soic.indiana.edu/sid0606-clean-COSINE-1278-F_close_201.wav,"[85, 67, 85, 70, 74]",76.2,reference,6.8345737
http://eagles.soic.indiana.edu/sid0606-noisy-COSINE-1278-F_array1_201.wav,"[88, 68, 56, 29, 61]",60.4,test,5.685335
http://eagles.soic.indiana.edu/sid0607-anchor-COSINE-1278-F_close_203.wav,"[75, 83, 80, 67, 86]",78.2,anchor,4.781308
http://eagles.soic.indiana.edu/sid0607-clean-COSINE-1278-F_close_203.wav,"[54, 81, 90, 69, 87]",76.2,reference,7.8228507
http://eagles.soic.indiana.edu/sid0607-noisy-COSINE-1278-F_array1_203.wav,"[26, 50, 40, 39, 68]",44.6,test,4.668112
http://eagles.soic.indiana.edu/sid0608-anchor-COSINE-1278-F_close_204.wav,"[66, 65, 64, 25, 60]",56.0,anchor,4.4099703
http://eagles.soic.indiana.edu/sid0608-clean-COSINE-1278-F_close_204.wav,"[77, 85, 76, 55, 50]",68.6,reference,6.5462837
http://eagles.soic.indiana.edu/sid0608-noisy-COSINE-1278-F_array1_204.wav,"[52, 43, 53, 19, 19]",37.2,test,4.345944
http://eagles.soic.indiana.edu/sid0609-anchor-COSINE-1278-F_close_205.wav,"[42, 52, 21, 42, 52]",41.8,anchor,4.7215705
http://eagles.soic.indiana.edu/sid0609-clean-COSINE-1278-F_close_205.wav,"[64, 41, 81, 50, 69]",61.0,reference,7.8155575
http://eagles.soic.indiana.edu/sid0609-noisy-COSINE-1278-F_array1_205.wav,"[44, 20, 44, 79, 61]",49.6,test,3.8528183
http://eagles.soic.indiana.edu/sid0610-anchor-COSINE-1278-F_close_206-truncated.wav,"[35, 23, 33, 30, 55]",35.2,anchor,4.8152585
http://eagles.soic.indiana.edu/sid0610-clean-COSINE-1278-F_close_206-truncated.wav,"[94, 47, 38, 71, 1]",50.2,reference,7.169664
http://eagles.soic.indiana.edu/sid0610-noisy-COSINE-1278-F_array1_206-truncated.wav,"[16, 21, 39, 61, 40]",35.4,test,4.9740443
http://eagles.soic.indiana.edu/sid0611-anchor-COSINE-1278-F_close_207.wav,"[61, 51, 70, 33, 40]",51.0,anchor,4.7519803
http://eagles.soic.indiana.edu/sid0611-clean-COSINE-1278-F_close_207.wav,"[71, 84, 82, 65, 60]",72.4,reference,6.859809
http://eagles.soic.indiana.edu/sid0611-noisy-COSINE-1278-F_array1_207.wav,"[56, 42, 63, 32, 35]",45.6,test,3.8658557
http://eagles.soic.indiana.edu/sid0612-anchor-COSINE-1278-F_close_208.wav,"[78, 57, 44, 61, 71]",62.2,anchor,4.599912
http://eagles.soic.indiana.edu/sid0612-clean-COSINE-1278-F_close_208.wav,"[91, 52, 82, 94, 60]",75.8,reference,7.242948
http://eagles.soic.indiana.edu/sid0612-noisy-COSINE-1278-F_array1_208.wav,"[40, 51, 60, 83, 41]",55.0,test,4.220563
http://eagles.soic.indiana.edu/sid0613-anchor-COSINE-1278-F_close_209.wav,"[55, 34, 53, 80, 60]",56.4,anchor,4.457135
http://eagles.soic.indiana.edu/sid0613-clean-COSINE-1278-F_close_209.wav,"[99, 14, 79, 65, 68]",65.0,reference,7.0101147
http://eagles.soic.indiana.edu/sid0613-noisy-COSINE-1278-F_array1_209.wav,"[14, 61, 19, 75, 67]",47.2,test,3.4268417
http://eagles.soic.indiana.edu/sid0614-anchor-COSINE-1278-F_close_21.wav,"[54, 20, 62, 35, 69]",48.0,anchor,4.65928
http://eagles.soic.indiana.edu/sid0614-clean-COSINE-1278-F_close_21.wav,"[63, 52, 68, 60, 79]",64.4,reference,7.054704
http://eagles.soic.indiana.edu/sid0614-noisy-COSINE-1278-F_array1_21.wav,"[47, 10, 25, 54, 55]",38.2,test,2.9267104
http://eagles.soic.indiana.edu/sid0615-anchor-COSINE-1278-F_close_210.wav,"[55, 50, 59, 31, 50]",49.0,anchor,4.988926
http://eagles.soic.indiana.edu/sid0615-clean-COSINE-1278-F_close_210.wav,"[60, 50, 52, 38, 84]",56.8,reference,7.941082
http://eagles.soic.indiana.edu/sid0615-noisy-COSINE-1278-F_array1_210.wav,"[40, 30, 43, 15, 34]",32.4,test,3.6840346
http://eagles.soic.indiana.edu/sid0616-anchor-COSINE-1278-F_close_211.wav,"[90, 76, 40, 54, 57]",63.4,anchor,4.923957
http://eagles.soic.indiana.edu/sid0616-clean-COSINE-1278-F_close_211.wav,"[83, 83, 65, 65, 74]",74.0,reference,7.687341
http://eagles.soic.indiana.edu/sid0616-noisy-COSINE-1278-F_array1_211.wav,"[85, 71, 15, 46, 41]",51.6,test,4.2470803
http://eagles.soic.indiana.edu/sid0617-anchor-COSINE-1278-F_close_212.wav,"[39, 9, 29, 45, 60]",36.4,anchor,4.8446584
http://eagles.soic.indiana.edu/sid0617-clean-COSINE-1278-F_close_212.wav,"[64, 47, 52, 90, 77]",66.0,reference,7.872188
http://eagles.soic.indiana.edu/sid0617-noisy-COSINE-1278-F_array1_212.wav,"[27, 46, 21, 75, 46]",43.0,test,4.1492105
http://eagles.soic.indiana.edu/sid0618-anchor-COSINE-1278-F_close_213.wav,"[84, 57, 55, 47, 16]",51.8,anchor,4.2132974
http://eagles.soic.indiana.edu/sid0618-clean-COSINE-1278-F_close_213.wav,"[84, 84, 68, 65, 54]",71.0,reference,5.62314
http://eagles.soic.indiana.edu/sid0618-noisy-COSINE-1278-F_array1_213.wav,"[85, 36, 19, 56, 100]",59.2,test,3.5998468
http://eagles.soic.indiana.edu/sid0619-anchor-COSINE-1278-F_close_214.wav,"[52, 55, 26, 39, 55]",45.4,anchor,5.032614
http://eagles.soic.indiana.edu/sid0619-clean-COSINE-1278-F_close_214.wav,"[79, 85, 100, 73, 49]",77.2,reference,7.934693
http://eagles.soic.indiana.edu/sid0619-noisy-COSINE-1278-F_array1_214.wav,"[22, 45, 40, 51, 41]",39.8,test,4.022826
http://eagles.soic.indiana.edu/sid0620-anchor-COSINE-1278-F_close_215.wav,"[54, 49, 75, 44, 69]",58.2,anchor,4.0046206
http://eagles.soic.indiana.edu/sid0620-clean-COSINE-1278-F_close_215.wav,"[80, 74, 79, 44, 77]",70.8,reference,6.0223403
http://eagles.soic.indiana.edu/sid0620-noisy-COSINE-1278-F_array1_215.wav,"[44, 40, 19, 16, 64]",36.6,test,3.887381
http://eagles.soic.indiana.edu/sid0621-anchor-COSINE-1278-F_close_216.wav,"[49, 51, 52, 42, 12]",41.2,anchor,4.5120444
http://eagles.soic.indiana.edu/sid0621-clean-COSINE-1278-F_close_216.wav,"[75, 86, 23, 60, 59]",60.6,reference,7.21032
http://eagles.soic.indiana.edu/sid0621-noisy-COSINE-1278-F_array1_216.wav,"[58, 26, 36, 48, 15]",36.6,test,3.9675083
http://eagles.soic.indiana.edu/sid0622-anchor-COSINE-1278-F_close_219.wav,"[51, 51, 52, 52, 71]",55.4,anchor,4.624192
http://eagles.soic.indiana.edu/sid0622-clean-COSINE-1278-F_close_219.wav,"[61, 52, 78, 86, 72]",69.8,reference,7.1755066
http://eagles.soic.indiana.edu/sid0622-noisy-COSINE-1278-F_array1_219.wav,"[39, 26, 35, 29, 39]",33.6,test,4.84638
http://eagles.soic.indiana.edu/sid0623-anchor-COSINE-1278-F_close_22-truncated.wav,"[70, 62, 70, 49, 30]",56.2,anchor,4.6149035
http://eagles.soic.indiana.edu/sid0623-clean-COSINE-1278-F_close_22-truncated.wav,"[72, 76, 82, 64, 40]",66.8,reference,7.151079
http://eagles.soic.indiana.edu/sid0623-noisy-COSINE-1278-F_array1_22-truncated.wav,"[67, 53, 28, 40, 10]",39.6,test,4.214778
http://eagles.soic.indiana.edu/sid0624-anchor-COSINE-1278-F_close_220.wav,"[81, 42, 54, 73, 39]",57.8,anchor,4.652807
http://eagles.soic.indiana.edu/sid0624-clean-COSINE-1278-F_close_220.wav,"[53, 45, 35, 77, 74]",56.8,reference,7.3773346
http://eagles.soic.indiana.edu/sid0624-noisy-COSINE-1278-F_array1_220.wav,"[47, 37, 48, 74, 31]",47.4,test,4.050686
http://eagles.soic.indiana.edu/sid0625-anchor-COSINE-1278-F_close_221.wav,"[47, 74, 76, 49, 26]",54.4,anchor,4.502101
http://eagles.soic.indiana.edu/sid0625-clean-COSINE-1278-F_close_221.wav,"[69, 88, 86, 74, 71]",77.6,reference,6.7354727
http://eagles.soic.indiana.edu/sid0625-noisy-COSINE-1278-F_array1_221.wav,"[68, 59, 68, 24, 39]",51.6,test,4.1663
http://eagles.soic.indiana.edu/sid0626-anchor-COSINE-1278-F_close_222.wav,"[44, 52, 85, 19, 42]",48.4,anchor,4.4474077
http://eagles.soic.indiana.edu/sid0626-clean-COSINE-1278-F_close_222.wav,"[75, 90, 91, 47, 90]",78.6,reference,6.709094
http://eagles.soic.indiana.edu/sid0626-noisy-COSINE-1278-F_array1_222.wav,"[40, 46, 47, 11, 59]",40.6,test,3.056645
http://eagles.soic.indiana.edu/sid0627-anchor-COSINE-1278-F_close_223.wav,"[48, 72, 68, 52, 23]",52.6,anchor,4.680432
http://eagles.soic.indiana.edu/sid0627-clean-COSINE-1278-F_close_223.wav,"[79, 84, 78, 64, 32]",67.4,reference,7.091816
http://eagles.soic.indiana.edu/sid0627-noisy-COSINE-1278-F_array1_223.wav,"[43, 49, 48, 76, 65]",56.2,test,3.367237
http://eagles.soic.indiana.edu/sid0628-anchor-COSINE-1278-F_close_224.wav,"[31, 71, 61, 37, 64]",52.8,anchor,4.3293333
http://eagles.soic.indiana.edu/sid0628-clean-COSINE-1278-F_close_224.wav,"[46, 93, 65, 85, 84]",74.6,reference,6.4876356
http://eagles.soic.indiana.edu/sid0628-noisy-COSINE-1278-F_array1_224.wav,"[70, 48, 28, 21, 48]",43.0,test,4.0304737
http://eagles.soic.indiana.edu/sid0629-anchor-COSINE-1278-F_close_225.wav,"[42, 55, 57, 62, 80]",59.2,anchor,4.1685085
http://eagles.soic.indiana.edu/sid0629-clean-COSINE-1278-F_close_225.wav,"[52, 68, 84, 84, 98]",77.2,reference,5.6285305
http://eagles.soic.indiana.edu/sid0629-noisy-COSINE-1278-F_array1_225.wav,"[36, 61, 43, 53, 52]",49.0,test,3.169667
http://eagles.soic.indiana.edu/sid0630-anchor-COSINE-1278-F_close_226.wav,"[26, 19, 48, 54, 35]",36.4,anchor,4.2759805
http://eagles.soic.indiana.edu/sid0630-clean-COSINE-1278-F_close_226.wav,"[57, 94, 100, 74, 88]",82.6,reference,6.380495
http://eagles.soic.indiana.edu/sid0630-noisy-COSINE-1278-F_array1_226.wav,"[40, 73, 63, 40, 60]",55.2,test,2.3702734
http://eagles.soic.indiana.edu/sid0631-anchor-COSINE-1278-F_close_227.wav,"[66, 57, 45, 55, 45]",53.6,anchor,4.977047
http://eagles.soic.indiana.edu/sid0631-clean-COSINE-1278-F_close_227.wav,"[98, 73, 87, 44, 40]",68.4,reference,7.2863607
http://eagles.soic.indiana.edu/sid0631-noisy-COSINE-1278-F_array1_227.wav,"[44, 47, 57, 49, 17]",42.8,test,3.8045478
http://eagles.soic.indiana.edu/sid0632-anchor-COSINE-1278-F_close_229.wav,"[51, 45, 45, 18, 51]",42.0,anchor,4.233261
http://eagles.soic.indiana.edu/sid0632-clean-COSINE-1278-F_close_229.wav,"[45, 58, 54, 93, 60]",62.0,reference,5.7203455
http://eagles.soic.indiana.edu/sid0632-noisy-COSINE-1278-F_array1_229.wav,"[50, 35, 26, 9, 38]",31.6,test,2.933436
http://eagles.soic.indiana.edu/sid0633-anchor-COSINE-1278-F_close_23.wav,"[51, 56, 59, 53, 55]",54.8,anchor,4.691047
http://eagles.soic.indiana.edu/sid0633-clean-COSINE-1278-F_close_23.wav,"[60, 45, 76, 95, 67]",68.6,reference,6.8829594
http://eagles.soic.indiana.edu/sid0633-noisy-COSINE-1278-F_array1_23.wav,"[30, 20, 45, 22, 30]",29.4,test,4.9818754
http://eagles.soic.indiana.edu/sid0634-anchor-COSINE-1278-F_close_230.wav,"[50, 39, 25, 52, 64]",46.0,anchor,4.6255116
http://eagles.soic.indiana.edu/sid0634-clean-COSINE-1278-F_close_230.wav,"[75, 69, 29, 87, 80]",68.0,reference,7.144234
http://eagles.soic.indiana.edu/sid0634-noisy-COSINE-1278-F_array1_230.wav,"[61, 54, 30, 21, 30]",39.2,test,3.481441
http://eagles.soic.indiana.edu/sid0635-anchor-COSINE-1278-F_close_231.wav,"[14, 45, 40, 28, 45]",34.4,anchor,5.052825
http://eagles.soic.indiana.edu/sid0635-clean-COSINE-1278-F_close_231.wav,"[29, 62, 50, 47, 85]",54.6,reference,7.5898914
http://eagles.soic.indiana.edu/sid0635-noisy-COSINE-1278-F_array1_231.wav,"[13, 26, 40, 32, 48]",31.8,test,3.847484
http://eagles.soic.indiana.edu/sid0636-anchor-COSINE-1278-F_close_232.wav,"[34, 43, 36, 68, 95]",55.2,anchor,4.329115
http://eagles.soic.indiana.edu/sid0636-clean-COSINE-1278-F_close_232.wav,"[43, 63, 57, 80, 77]",64.0,reference,6.3208866
http://eagles.soic.indiana.edu/sid0636-noisy-COSINE-1278-F_array1_232.wav,"[27, 29, 51, 56, 32]",39.0,test,3.8867075
http://eagles.soic.indiana.edu/sid0637-anchor-COSINE-1278-F_close_233-truncated.wav,"[55, 51, 34, 58, 86]",56.8,anchor,4.574477
http://eagles.soic.indiana.edu/sid0637-clean-COSINE-1278-F_close_233-truncated.wav,"[68, 64, 13, 67, 86]",59.6,reference,6.74901
http://eagles.soic.indiana.edu/sid0637-noisy-COSINE-1278-F_array1_233-truncated.wav,"[31, 62, 71, 17, 43]",44.8,test,4.2757998
http://eagles.soic.indiana.edu/sid0638-anchor-COSINE-1278-F_close_234.wav,"[60, 70, 55, 54, 66]",61.0,anchor,4.5315485
http://eagles.soic.indiana.edu/sid0638-clean-COSINE-1278-F_close_234.wav,"[83, 79, 61, 71, 100]",78.8,reference,7.268779
http://eagles.soic.indiana.edu/sid0638-noisy-COSINE-1278-F_array1_234.wav,"[74, 47, 40, 46, 45]",50.4,test,3.829848
http://eagles.soic.indiana.edu/sid0639-anchor-COSINE-1278-F_close_235.wav,"[70, 49, 20, 17, 46]",40.4,anchor,4.9110727
http://eagles.soic.indiana.edu/sid0639-clean-COSINE-1278-F_close_235.wav,"[54, 55, 40, 89, 74]",62.4,reference,7.522866
http://eagles.soic.indiana.edu/sid0639-noisy-COSINE-1278-F_array1_235.wav,"[42, 18, 10, 45, 27]",28.4,test,5.0257664
http://eagles.soic.indiana.edu/sid0640-anchor-COSINE-1278-F_close_236.wav,"[45, 77, 54, 58, 59]",58.6,anchor,4.589214
http://eagles.soic.indiana.edu/sid0640-clean-COSINE-1278-F_close_236.wav,"[58, 61, 72, 39, 74]",60.8,reference,6.8737454
http://eagles.soic.indiana.edu/sid0640-noisy-COSINE-1278-F_array1_236.wav,"[36, 72, 50, 28, 59]",49.0,test,5.5501366
http://eagles.soic.indiana.edu/sid0641-anchor-COSINE-1278-F_close_237.wav,"[44, 62, 68, 49, 22]",49.0,anchor,4.165008
http://eagles.soic.indiana.edu/sid0641-clean-COSINE-1278-F_close_237.wav,"[59, 70, 81, 63, 86]",71.8,reference,6.4487553
http://eagles.soic.indiana.edu/sid0641-noisy-COSINE-1278-F_array1_237.wav,"[32, 61, 21, 60, 56]",46.0,test,4.882846
http://eagles.soic.indiana.edu/sid0642-anchor-COSINE-1278-F_close_239.wav,"[31, 47, 31, 59, 29]",39.4,anchor,4.861951
http://eagles.soic.indiana.edu/sid0642-clean-COSINE-1278-F_close_239.wav,"[44, 68, 58, 64, 33]",53.4,reference,7.6669784
http://eagles.soic.indiana.edu/sid0642-noisy-COSINE-1278-F_array1_239.wav,"[50, 53, 65, 57, 10]",47.0,test,3.4036334
http://eagles.soic.indiana.edu/sid0643-anchor-COSINE-1278-F_close_24.wav,"[50, 59, 47, 81, 61]",59.6,anchor,3.9378986
http://eagles.soic.indiana.edu/sid0643-clean-COSINE-1278-F_close_24.wav,"[71, 53, 73, 73, 76]",69.2,reference,4.919346
http://eagles.soic.indiana.edu/sid0643-noisy-COSINE-1278-F_array1_24.wav,"[46, 58, 44, 12, 33]",38.6,test,1.7683685
http://eagles.soic.indiana.edu/sid0644-anchor-COSINE-1278-F_close_240.wav,"[34, 57, 56, 66, 24]",47.4,anchor,4.4546747
http://eagles.soic.indiana.edu/sid0644-clean-COSINE-1278-F_close_240.wav,"[60, 88, 74, 75, 70]",73.4,reference,6.5356402
http://eagles.soic.indiana.edu/sid0644-noisy-COSINE-1278-F_array1_240.wav,"[47, 22, 49, 33, 47]",39.6,test,4.5571938
http://eagles.soic.indiana.edu/sid0645-anchor-COSINE-1278-F_close_241.wav,"[19, 38, 17, 33, 45]",30.4,anchor,4.28706
http://eagles.soic.indiana.edu/sid0645-clean-COSINE-1278-F_close_241.wav,"[33, 18, 76, 55, 62]",48.8,reference,6.5491877
http://eagles.soic.indiana.edu/sid0645-noisy-COSINE-1278-F_array1_241.wav,"[23, 96, 9, 12, 69]",41.8,test,3.5559793
http://eagles.soic.indiana.edu/sid0646-anchor-COSINE-1278-F_close_243.wav,"[63, 68, 44, 13, 16]",40.8,anchor,4.45287
http://eagles.soic.indiana.edu/sid0646-clean-COSINE-1278-F_close_243.wav,"[76, 55, 54, 64, 28]",55.4,reference,6.994508
http://eagles.soic.indiana.edu/sid0646-noisy-COSINE-1278-F_array1_243.wav,"[46, 17, 46, 35, 35]",35.8,test,4.3190775
http://eagles.soic.indiana.edu/sid0647-anchor-COSINE-1278-F_close_25.wav,"[11, 48, 61, 41, 55]",43.2,anchor,4.2332115
http://eagles.soic.indiana.edu/sid0647-clean-COSINE-1278-F_close_25.wav,"[21, 69, 80, 52, 79]",60.2,reference,6.229851
http://eagles.soic.indiana.edu/sid0647-noisy-COSINE-1278-F_array1_25.wav,"[5, 33, 72, 26, 41]",35.4,test,1.3997079
http://eagles.soic.indiana.edu/sid0648-anchor-COSINE-1278-F_close_26.wav,"[20, 24, 31, 32, 25]",26.4,anchor,3.8641675
http://eagles.soic.indiana.edu/sid0648-clean-COSINE-1278-F_close_26.wav,"[61, 53, 20, 47, 41]",44.4,reference,4.9838724
http://eagles.soic.indiana.edu/sid0648-noisy-COSINE-1278-F_array1_26.wav,"[36, 14, 17, 50, 42]",31.8,test,2.6265402
http://eagles.soic.indiana.edu/sid0649-anchor-COSINE-1278-F_close_28.wav,"[34, 23, 44, 61, 34]",39.2,anchor,4.2606673
http://eagles.soic.indiana.edu/sid0649-clean-COSINE-1278-F_close_28.wav,"[69, 100, 66, 73, 80]",77.6,reference,6.130603
http://eagles.soic.indiana.edu/sid0649-noisy-COSINE-1278-F_array1_28.wav,"[40, 60, 34, 52, 51]",47.4,test,2.338842
http://eagles.soic.indiana.edu/sid0650-anchor-COSINE-1278-F_close_29.wav,"[52, 61, 19, 63, 32]",45.4,anchor,4.3226533
