AudioName,Ratings,MOS,AudioType,ScaledMOS
http://eagles.soic.indiana.edu/sid6618-anchor-VOiCES.wav,"[75, 65, 66, 49, 87]",68.4,anchor,7.062898
http://eagles.soic.indiana.edu/sid6618-clean-VOiCES.wav,"[85, 79, 89, 52, 95]",80.0,reference,8.683838
http://eagles.soic.indiana.edu/sid6618-reverb1-VOiCES.wav,"[20, 40, 29, 17, 59]",33.0,test,2.0939462
http://eagles.soic.indiana.edu/sid6618-reverb2-VOiCES.wav,"[8, 32, 13, 18, 44]",23.0,test,2.8716536
http://eagles.soic.indiana.edu/sid6619-anchor-VOiCES.wav,"[44, 69, 62, 97, 65]",67.4,anchor,6.3298264
http://eagles.soic.indiana.edu/sid6619-clean-VOiCES.wav,"[85, 98, 82, 89, 71]",85.0,reference,8.215838
http://eagles.soic.indiana.edu/sid6619-reverb1-VOiCES.wav,"[11, 34, 8, 22, 23]",19.6,test,2.4080381
http://eagles.soic.indiana.edu/sid6619-reverb2-VOiCES.wav,"[11, 31, 9, 30, 22]",20.6,test,1.8306181
http://eagles.soic.indiana.edu/sid6620-anchor-VOiCES.wav,"[72, 40, 95, 50, 66]",64.6,anchor,7.265153
http://eagles.soic.indiana.edu/sid6620-clean-VOiCES.wav,"[90, 25, 87, 70, 91]",72.6,reference,8.662266
http://eagles.soic.indiana.edu/sid6620-reverb1-VOiCES.wav,"[43, 9, 58, 20, 8]",27.6,test,2.5744398
http://eagles.soic.indiana.edu/sid6620-reverb2-VOiCES.wav,"[37, 5, 57, 15, 14]",25.6,test,3.1520073
http://eagles.soic.indiana.edu/sid6621-anchor-VOiCES.wav,"[44, 63, 50, 26, 55]",47.6,anchor,7.203376
http://eagles.soic.indiana.edu/sid6621-clean-VOiCES.wav,"[58, 91, 68, 45, 80]",68.4,reference,8.742376
http://eagles.soic.indiana.edu/sid6621-reverb1-VOiCES.wav,"[36, 37, 30, 23, 30]",31.2,test,4.7120767
http://eagles.soic.indiana.edu/sid6621-reverb2-VOiCES.wav,"[36, 48, 28, 23, 25]",32.0,test,3.2719345
http://eagles.soic.indiana.edu/sid6622-anchor-VOiCES.wav,"[13, 69, 72, 48, 66]",53.6,anchor,6.499044
http://eagles.soic.indiana.edu/sid6622-clean-VOiCES.wav,"[95, 96, 94, 58, 70]",82.6,reference,8.375698
http://eagles.soic.indiana.edu/sid6622-reverb1-VOiCES.wav,"[50, 25, 61, 37, 48]",44.2,test,2.4897268
http://eagles.soic.indiana.edu/sid6622-reverb2-VOiCES.wav,"[26, 18, 54, 26, 53]",35.4,test,3.1522617
http://eagles.soic.indiana.edu/sid6623-anchor-VOiCES.wav,"[38, 48, 96, 53, 73]",61.6,anchor,7.4534006
http://eagles.soic.indiana.edu/sid6623-clean-VOiCES.wav,"[45, 74, 89, 74, 85]",73.4,reference,8.979245
http://eagles.soic.indiana.edu/sid6623-reverb1-VOiCES.wav,"[33, 29, 30, 37, 36]",33.0,test,2.2950785
http://eagles.soic.indiana.edu/sid6623-reverb2-VOiCES.wav,"[18, 18, 15, 14, 59]",24.8,test,3.2648358
http://eagles.soic.indiana.edu/sid6624-anchor-VOiCES.wav,"[74, 78, 90, 56, 64]",72.4,anchor,6.8436375
http://eagles.soic.indiana.edu/sid6624-clean-VOiCES.wav,"[84, 92, 98, 21, 77]",74.4,reference,8.273089
http://eagles.soic.indiana.edu/sid6624-reverb1-VOiCES.wav,"[54, 35, 35, 28, 7]",31.8,test,2.007769
http://eagles.soic.indiana.edu/sid6624-reverb2-VOiCES.wav,"[61, 33, 39, 25, 7]",33.0,test,2.7810378
http://eagles.soic.indiana.edu/sid6625-anchor-VOiCES.wav,"[64, 30, 87, 24, 56]",52.2,anchor,6.595009
http://eagles.soic.indiana.edu/sid6625-clean-VOiCES.wav,"[90, 95, 91, 65, 76]",83.4,reference,8.417113
http://eagles.soic.indiana.edu/sid6625-reverb1-VOiCES.wav,"[30, 15, 50, 38, 26]",31.8,test,3.0022795
http://eagles.soic.indiana.edu/sid6625-reverb2-VOiCES.wav,"[12, 10, 65, 31, 33]",30.2,test,3.257276
http://eagles.soic.indiana.edu/sid6626-anchor-VOiCES.wav,"[66, 54, 54, 60, 40]",54.8,anchor,6.1911674
http://eagles.soic.indiana.edu/sid6626-clean-VOiCES.wav,"[77, 95, 60, 50, 50]",66.4,reference,8.174256
http://eagles.soic.indiana.edu/sid6626-reverb1-VOiCES.wav,"[55, 26, 7, 40, 10]",27.6,test,2.0898905
http://eagles.soic.indiana.edu/sid6626-reverb2-VOiCES.wav,"[68, 29, 14, 45, 20]",35.2,test,2.3907185
http://eagles.soic.indiana.edu/sid6627-anchor-VOiCES.wav,"[55, 61, 74, 66, 69]",65.0,anchor,6.5070705
http://eagles.soic.indiana.edu/sid6627-clean-VOiCES.wav,"[75, 79, 77, 84, 87]",80.4,reference,8.437687
http://eagles.soic.indiana.edu/sid6627-reverb1-VOiCES.wav,"[50, 43, 38, 31, 20]",36.4,test,2.2999892
http://eagles.soic.indiana.edu/sid6627-reverb2-VOiCES.wav,"[37, 47, 43, 14, 25]",33.2,test,2.3252718
http://eagles.soic.indiana.edu/sid6628-anchor-VOiCES.wav,"[74, 100, 92, 51, 80]",79.4,anchor,7.1033316
http://eagles.soic.indiana.edu/sid6628-clean-VOiCES.wav,"[94, 92, 91, 62, 30]",73.8,reference,8.760216
http://eagles.soic.indiana.edu/sid6628-reverb1-VOiCES.wav,"[34, 43, 21, 42, 13]",30.6,test,2.807838
http://eagles.soic.indiana.edu/sid6628-reverb2-VOiCES.wav,"[24, 50, 7, 34, 21]",27.2,test,3.8558588
http://eagles.soic.indiana.edu/sid6629-anchor-VOiCES.wav,"[57, 94, 76, 46, 78]",70.2,anchor,6.976966
http://eagles.soic.indiana.edu/sid6629-clean-VOiCES.wav,"[86, 97, 92, 79, 100]",90.8,reference,8.608788
http://eagles.soic.indiana.edu/sid6629-reverb1-VOiCES.wav,"[22, 71, 22, 50, 56]",44.2,test,3.4144244
http://eagles.soic.indiana.edu/sid6629-reverb2-VOiCES.wav,"[27, 77, 24, 55, 35]",43.6,test,2.7864
http://eagles.soic.indiana.edu/sid6630-anchor-VOiCES.wav,"[81, 33, 53, 14, 77]",51.6,anchor,6.2702875
http://eagles.soic.indiana.edu/sid6630-clean-VOiCES.wav,"[70, 55, 90, 58, 64]",67.4,reference,8.222356
http://eagles.soic.indiana.edu/sid6630-reverb1-VOiCES.wav,"[26, 13, 13, 26, 65]",28.6,test,2.48857
http://eagles.soic.indiana.edu/sid6630-reverb2-VOiCES.wav,"[12, 27, 1, 29, 63]",26.4,test,2.7960289
http://eagles.soic.indiana.edu/sid6631-anchor-VOiCES.wav,"[85, 89, 63, 87, 78]",80.4,anchor,6.500836
http://eagles.soic.indiana.edu/sid6631-clean-VOiCES.wav,"[100, 85, 88, 100, 94]",93.4,reference,8.202444
http://eagles.soic.indiana.edu/sid6631-reverb1-VOiCES.wav,"[60, 79, 70, 39, 49]",59.4,test,2.5412989
http://eagles.soic.indiana.edu/sid6631-reverb2-VOiCES.wav,"[60, 43, 61, 62, 54]",56.0,test,2.276629
http://eagles.soic.indiana.edu/sid6632-anchor-VOiCES.wav,"[30, 37, 53, 40, 58]",43.6,anchor,6.4238663
http://eagles.soic.indiana.edu/sid6632-clean-VOiCES.wav,"[69, 65, 85, 88, 86]",78.6,reference,8.338158
http://eagles.soic.indiana.edu/sid6632-reverb1-VOiCES.wav,"[24, 20, 11, 19, 14]",17.6,test,2.9321365
http://eagles.soic.indiana.edu/sid6632-reverb2-VOiCES.wav,"[20, 23, 25, 11, 44]",24.6,test,2.6625185
http://eagles.soic.indiana.edu/sid6633-anchor-VOiCES.wav,"[49, 49, 43, 25, 55]",44.2,anchor,7.016588
http://eagles.soic.indiana.edu/sid6633-clean-VOiCES.wav,"[85, 68, 81, 69, 70]",74.6,reference,8.406513
http://eagles.soic.indiana.edu/sid6633-reverb1-VOiCES.wav,"[32, 44, 19, 29, 26]",30.0,test,2.8655305
http://eagles.soic.indiana.edu/sid6633-reverb2-VOiCES.wav,"[12, 31, 46, 23, 20]",26.4,test,2.9845953
http://eagles.soic.indiana.edu/sid6634-anchor-VOiCES.wav,"[53, 72, 68, 74, 36]",60.6,anchor,6.540505
http://eagles.soic.indiana.edu/sid6634-clean-VOiCES.wav,"[59, 93, 81, 89, 81]",80.6,reference,8.468402
http://eagles.soic.indiana.edu/sid6634-reverb1-VOiCES.wav,"[19, 22, 11, 47, 18]",23.4,test,2.5437064
http://eagles.soic.indiana.edu/sid6634-reverb2-VOiCES.wav,"[42, 36, 13, 52, 56]",39.8,test,2.921256
http://eagles.soic.indiana.edu/sid6635-anchor-VOiCES.wav,"[50, 76, 71, 64, 49]",62.0,anchor,6.5791698
http://eagles.soic.indiana.edu/sid6635-clean-VOiCES.wav,"[62, 95, 92, 74, 55]",75.6,reference,8.206305
http://eagles.soic.indiana.edu/sid6635-reverb1-VOiCES.wav,"[13, 57, 44, 24, 45]",36.6,test,3.9851403
http://eagles.soic.indiana.edu/sid6635-reverb2-VOiCES.wav,"[25, 52, 27, 33, 24]",32.2,test,3.5207822
http://eagles.soic.indiana.edu/sid6636-anchor-VOiCES.wav,"[39, 40, 63, 59, 41]",48.4,anchor,6.0336185
http://eagles.soic.indiana.edu/sid6636-clean-VOiCES.wav,"[55, 60, 83, 75, 57]",66.0,reference,8.028245
http://eagles.soic.indiana.edu/sid6636-reverb1-VOiCES.wav,"[16, 20, 25, 47, 27]",27.0,test,2.601254
http://eagles.soic.indiana.edu/sid6636-reverb2-VOiCES.wav,"[24, 30, 28, 53, 45]",36.0,test,2.9503398
http://eagles.soic.indiana.edu/sid6637-anchor-VOiCES.wav,"[50, 79, 15, 68, 55]",53.4,anchor,6.3751087
http://eagles.soic.indiana.edu/sid6637-clean-VOiCES.wav,"[60, 82, 68, 89, 82]",76.2,reference,8.230026
http://eagles.soic.indiana.edu/sid6637-reverb1-VOiCES.wav,"[35, 42, 36, 66, 51]",46.0,test,2.1774852
http://eagles.soic.indiana.edu/sid6637-reverb2-VOiCES.wav,"[23, 26, 26, 65, 47]",37.4,test,1.2625529
http://eagles.soic.indiana.edu/sid6638-anchor-VOiCES.wav,"[93, 53, 83, 61, 90]",76.0,anchor,6.7907968
http://eagles.soic.indiana.edu/sid6638-clean-VOiCES.wav,"[82, 86, 82, 85, 89]",84.8,reference,8.466369
http://eagles.soic.indiana.edu/sid6638-reverb1-VOiCES.wav,"[26, 54, 45, 10, 16]",30.2,test,2.0182772
http://eagles.soic.indiana.edu/sid6638-reverb2-VOiCES.wav,"[48, 39, 20, 37, 29]",34.6,test,1.3368242
http://eagles.soic.indiana.edu/sid6639-anchor-VOiCES.wav,"[75, 84, 68, 70, 87]",76.8,anchor,6.4594097
http://eagles.soic.indiana.edu/sid6639-clean-VOiCES.wav,"[100, 88, 91, 87, 99]",93.0,reference,8.484667
http://eagles.soic.indiana.edu/sid6639-reverb1-VOiCES.wav,"[50, 59, 44, 46, 46]",49.0,test,2.272997
http://eagles.soic.indiana.edu/sid6639-reverb2-VOiCES.wav,"[60, 60, 35, 61, 59]",55.0,test,3.070375
http://eagles.soic.indiana.edu/sid6640-anchor-VOiCES.wav,"[76, 60, 85, 57, 79]",71.4,anchor,7.018275
http://eagles.soic.indiana.edu/sid6640-clean-VOiCES.wav,"[69, 80, 90, 54, 96]",77.8,reference,8.545461
http://eagles.soic.indiana.edu/sid6640-reverb1-VOiCES.wav,"[39, 25, 23, 29, 36]",30.4,test,2.2562115
http://eagles.soic.indiana.edu/sid6640-reverb2-VOiCES.wav,"[63, 35, 75, 34, 54]",52.2,test,3.4539557
http://eagles.soic.indiana.edu/sid6641-anchor-VOiCES.wav,"[80, 79, 65, 70, 50]",68.8,anchor,6.4748673
http://eagles.soic.indiana.edu/sid6641-clean-VOiCES.wav,"[90, 73, 88, 56, 67]",74.8,reference,8.327734
http://eagles.soic.indiana.edu/sid6641-reverb1-VOiCES.wav,"[55, 36, 26, 27, 36]",36.0,test,2.3827631
http://eagles.soic.indiana.edu/sid6641-reverb2-VOiCES.wav,"[50, 30, 11, 19, 28]",27.6,test,2.2439075
http://eagles.soic.indiana.edu/sid6642-anchor-VOiCES.wav,"[75, 73, 75, 61, 55]",67.8,anchor,6.8125772
http://eagles.soic.indiana.edu/sid6642-clean-VOiCES.wav,"[95, 64, 85, 85, 64]",78.6,reference,8.409791
http://eagles.soic.indiana.edu/sid6642-reverb1-VOiCES.wav,"[50, 45, 70, 34, 75]",54.8,test,3.2431333
http://eagles.soic.indiana.edu/sid6642-reverb2-VOiCES.wav,"[45, 42, 60, 55, 55]",51.4,test,4.1184764
http://eagles.soic.indiana.edu/sid6643-anchor-VOiCES.wav,"[68, 56, 92, 76, 81]",74.6,anchor,6.9271064
http://eagles.soic.indiana.edu/sid6643-clean-VOiCES.wav,"[70, 66, 88, 72, 79]",75.0,reference,8.687977
http://eagles.soic.indiana.edu/sid6643-reverb1-VOiCES.wav,"[37, 35, 62, 20, 79]",46.6,test,2.9615793
http://eagles.soic.indiana.edu/sid6643-reverb2-VOiCES.wav,"[7, 8, 40, 32, 19]",21.2,test,3.15067
http://eagles.soic.indiana.edu/sid6644-anchor-VOiCES.wav,"[74, 81, 70, 42, 86]",70.6,anchor,7.117951
http://eagles.soic.indiana.edu/sid6644-clean-VOiCES.wav,"[85, 88, 89, 45, 87]",78.8,reference,8.640438
http://eagles.soic.indiana.edu/sid6644-reverb1-VOiCES.wav,"[48, 46, 39, 22, 61]",43.2,test,2.5219927
http://eagles.soic.indiana.edu/sid6644-reverb2-VOiCES.wav,"[23, 50, 36, 16, 66]",38.2,test,3.6328933
http://eagles.soic.indiana.edu/sid6645-anchor-VOiCES.wav,"[41, 73, 85, 66, 1]",53.2,anchor,7.0226593
http://eagles.soic.indiana.edu/sid6645-clean-VOiCES.wav,"[62, 88, 82, 77, 13]",64.4,reference,8.758352
http://eagles.soic.indiana.edu/sid6645-reverb1-VOiCES.wav,"[5, 12, 51, 38, 10]",23.2,test,2.2650077
http://eagles.soic.indiana.edu/sid6645-reverb2-VOiCES.wav,"[6, 15, 39, 34, 8]",20.4,test,3.154392
http://eagles.soic.indiana.edu/sid6646-anchor-VOiCES.wav,"[67, 46, 63, 39, 36]",50.2,anchor,7.1142664
http://eagles.soic.indiana.edu/sid6646-clean-VOiCES.wav,"[98, 52, 76, 77, 73]",75.2,reference,8.814173
http://eagles.soic.indiana.edu/sid6646-reverb1-VOiCES.wav,"[54, 36, 27, 14, 30]",32.2,test,3.434175
http://eagles.soic.indiana.edu/sid6646-reverb2-VOiCES.wav,"[50, 25, 11, 5, 32]",24.6,test,2.5512216
http://eagles.soic.indiana.edu/sid6647-anchor-VOiCES.wav,"[52, 86, 60, 59, 39]",59.2,anchor,6.6636233
http://eagles.soic.indiana.edu/sid6647-clean-VOiCES.wav,"[73, 91, 89, 86, 81]",84.0,reference,8.32912
http://eagles.soic.indiana.edu/sid6647-reverb1-VOiCES.wav,"[47, 25, 43, 20, 15]",30.0,test,3.3504083
http://eagles.soic.indiana.edu/sid6647-reverb2-VOiCES.wav,"[35, 14, 21, 18, 9]",19.4,test,3.4523535
http://eagles.soic.indiana.edu/sid6648-anchor-VOiCES.wav,"[78, 99, 53, 64, 86]",76.0,anchor,6.5100346
http://eagles.soic.indiana.edu/sid6648-clean-VOiCES.wav,"[89, 100, 81, 72, 51]",78.6,reference,8.169454
http://eagles.soic.indiana.edu/sid6648-reverb1-VOiCES.wav,"[45, 38, 41, 28, 33]",37.0,test,3.077773
http://eagles.soic.indiana.edu/sid6648-reverb2-VOiCES.wav,"[49, 18, 21, 16, 20]",24.8,test,2.126206
http://eagles.soic.indiana.edu/sid6649-anchor-VOiCES.wav,"[62, 100, 85, 74, 31]",70.4,anchor,6.6501026
http://eagles.soic.indiana.edu/sid6649-clean-VOiCES.wav,"[93, 90, 98, 94, 57]",86.4,reference,8.358692
http://eagles.soic.indiana.edu/sid6649-reverb1-VOiCES.wav,"[10, 40, 41, 49, 39]",35.8,test,2.488694
http://eagles.soic.indiana.edu/sid6649-reverb2-VOiCES.wav,"[32, 40, 24, 22, 25]",28.6,test,3.2106166
http://eagles.soic.indiana.edu/sid6650-anchor-VOiCES.wav,"[55, 92, 61, 82, 77]",73.4,anchor,6.431594
http://eagles.soic.indiana.edu/sid6650-clean-VOiCES.wav,"[82, 91, 81, 100, 80]",86.8,reference,8.131995
http://eagles.soic.indiana.edu/sid6650-reverb1-VOiCES.wav,"[23, 81, 51, 23, 59]",47.4,test,2.3746831
http://eagles.soic.indiana.edu/sid6650-reverb2-VOiCES.wav,"[29, 78, 20, 11, 65]",40.6,test,2.730986
http://eagles.soic.indiana.edu/sid6651-anchor-VOiCES.wav,"[61, 81, 79, 89, 22]",66.4,anchor,7.2006555
http://eagles.soic.indiana.edu/sid6651-clean-VOiCES.wav,"[92, 64, 71, 100, 65]",78.4,reference,8.601322
http://eagles.soic.indiana.edu/sid6651-reverb1-VOiCES.wav,"[34, 25, 40, 42, 6]",29.4,test,2.2388673
http://eagles.soic.indiana.edu/sid6651-reverb2-VOiCES.wav,"[16, 31, 32, 35, 6]",24.0,test,3.2734456
http://eagles.soic.indiana.edu/sid6652-anchor-VOiCES.wav,"[50, 89, 62, 73, 77]",70.2,anchor,7.183717
http://eagles.soic.indiana.edu/sid6652-clean-VOiCES.wav,"[78, 89, 75, 83, 85]",82.0,reference,8.994265
http://eagles.soic.indiana.edu/sid6652-reverb1-VOiCES.wav,"[27, 64, 40, 16, 60]",41.4,test,2.1585
http://eagles.soic.indiana.edu/sid6652-reverb2-VOiCES.wav,"[18, 64, 20, 7, 35]",28.8,test,3.4684615
http://eagles.soic.indiana.edu/sid6653-anchor-VOiCES.wav,"[72, 62, 66, 67, 69]",67.2,anchor,6.210027
http://eagles.soic.indiana.edu/sid6653-clean-VOiCES.wav,"[87, 77, 76, 75, 80]",79.0,reference,8.23265
http://eagles.soic.indiana.edu/sid6653-reverb1-VOiCES.wav,"[48, 17, 72, 40, 83]",52.0,test,2.0601256
http://eagles.soic.indiana.edu/sid6653-reverb2-VOiCES.wav,"[43, 29, 51, 56, 63]",48.4,test,3.9338384
http://eagles.soic.indiana.edu/sid6654-anchor-VOiCES.wav,"[85, 70, 86, 50, 45]",67.2,anchor,6.4271226
http://eagles.soic.indiana.edu/sid6654-clean-VOiCES.wav,"[89, 100, 83, 60, 50]",76.4,reference,8.320231
http://eagles.soic.indiana.edu/sid6654-reverb1-VOiCES.wav,"[19, 25, 30, 39, 5]",23.6,test,2.6203647
http://eagles.soic.indiana.edu/sid6654-reverb2-VOiCES.wav,"[30, 57, 16, 31, 15]",29.8,test,3.2324157
http://eagles.soic.indiana.edu/sid6655-anchor-VOiCES.wav,"[50, 40, 47, 51, 75]",52.6,anchor,6.634611
http://eagles.soic.indiana.edu/sid6655-clean-VOiCES.wav,"[57, 81, 58, 60, 83]",67.8,reference,8.312473
http://eagles.soic.indiana.edu/sid6655-reverb1-VOiCES.wav,"[42, 31, 28, 20, 65]",37.2,test,2.1625736
http://eagles.soic.indiana.edu/sid6655-reverb2-VOiCES.wav,"[44, 12, 39, 34, 26]",31.0,test,2.7101157
http://eagles.soic.indiana.edu/sid6656-anchor-VOiCES.wav,"[62, 61, 79, 48, 85]",67.0,anchor,6.5280313
http://eagles.soic.indiana.edu/sid6656-clean-VOiCES.wav,"[74, 73, 91, 81, 81]",80.0,reference,8.362381
http://eagles.soic.indiana.edu/sid6656-reverb1-VOiCES.wav,"[48, 39, 60, 36, 39]",44.4,test,2.4794908
http://eagles.soic.indiana.edu/sid6656-reverb2-VOiCES.wav,"[36, 41, 63, 11, 37]",37.6,test,2.587896
http://eagles.soic.indiana.edu/sid6657-anchor-VOiCES.wav,"[56, 81, 74, 68, 72]",70.2,anchor,6.3561926
http://eagles.soic.indiana.edu/sid6657-clean-VOiCES.wav,"[82, 97, 99, 77, 51]",81.2,reference,8.42252
http://eagles.soic.indiana.edu/sid6657-reverb1-VOiCES.wav,"[16, 24, 23, 15, 13]",18.2,test,3.2358387
http://eagles.soic.indiana.edu/sid6657-reverb2-VOiCES.wav,"[11, 21, 34, 32, 32]",26.0,test,3.5615158
http://eagles.soic.indiana.edu/sid6658-anchor-VOiCES.wav,"[93, 52, 47, 71, 48]",62.2,anchor,7.0542736
http://eagles.soic.indiana.edu/sid6658-clean-VOiCES.wav,"[67, 75, 90, 76, 58]",73.2,reference,8.63919
http://eagles.soic.indiana.edu/sid6658-reverb1-VOiCES.wav,"[55, 18, 51, 23, 36]",36.6,test,1.9210031
http://eagles.soic.indiana.edu/sid6658-reverb2-VOiCES.wav,"[23, 20, 21, 16, 14]",18.8,test,3.703442
http://eagles.soic.indiana.edu/sid6659-anchor-VOiCES.wav,"[51, 91, 47, 17, 74]",56.0,anchor,7.2053127
http://eagles.soic.indiana.edu/sid6659-clean-VOiCES.wav,"[74, 100, 95, 76, 100]",89.0,reference,8.727327
http://eagles.soic.indiana.edu/sid6659-reverb1-VOiCES.wav,"[7, 40, 29, 24, 26]",25.2,test,1.8501656
http://eagles.soic.indiana.edu/sid6659-reverb2-VOiCES.wav,"[2, 39, 15, 6, 16]",15.6,test,2.856795
http://eagles.soic.indiana.edu/sid6660-anchor-VOiCES.wav,"[44, 37, 88, 52, 10]",46.2,anchor,6.1162453
http://eagles.soic.indiana.edu/sid6660-clean-VOiCES.wav,"[54, 55, 74, 91, 73]",69.4,reference,8.086609
http://eagles.soic.indiana.edu/sid6660-reverb1-VOiCES.wav,"[39, 30, 22, 24, 28]",28.6,test,0.489164
http://eagles.soic.indiana.edu/sid6660-reverb2-VOiCES.wav,"[39, 25, 1, 20, 13]",19.6,test,2.574644
http://eagles.soic.indiana.edu/sid6661-anchor-VOiCES.wav,"[28, 57, 69, 44, 35]",46.6,anchor,6.67839
http://eagles.soic.indiana.edu/sid6661-clean-VOiCES.wav,"[21, 68, 69, 67, 55]",56.0,reference,8.271809
http://eagles.soic.indiana.edu/sid6661-reverb1-VOiCES.wav,"[10, 13, 10, 8, 13]",10.8,test,2.7869015
http://eagles.soic.indiana.edu/sid6661-reverb2-VOiCES.wav,"[15, 26, 24, 7, 10]",16.4,test,3.2921562
http://eagles.soic.indiana.edu/sid6662-anchor-VOiCES.wav,"[70, 53, 96, 94, 77]",78.0,anchor,7.2319217
http://eagles.soic.indiana.edu/sid6662-clean-VOiCES.wav,"[90, 63, 97, 98, 97]",89.0,reference,8.97966
http://eagles.soic.indiana.edu/sid6662-reverb1-VOiCES.wav,"[60, 30, 84, 57, 77]",61.6,test,3.7525911
http://eagles.soic.indiana.edu/sid6662-reverb2-VOiCES.wav,"[15, 17, 83, 23, 83]",44.2,test,2.7287965
http://eagles.soic.indiana.edu/sid6663-anchor-VOiCES.wav,"[77, 60, 80, 50, 64]",66.2,anchor,6.757729
http://eagles.soic.indiana.edu/sid6663-clean-VOiCES.wav,"[100, 95, 91, 37, 88]",82.2,reference,8.397581
http://eagles.soic.indiana.edu/sid6663-reverb1-VOiCES.wav,"[47, 10, 70, 26, 49]",40.4,test,2.5895069
http://eagles.soic.indiana.edu/sid6663-reverb2-VOiCES.wav,"[25, 10, 63, 49, 76]",44.6,test,2.9246647
http://eagles.soic.indiana.edu/sid6664-anchor-VOiCES.wav,"[44, 79, 81, 59, 74]",67.4,anchor,6.3227334
http://eagles.soic.indiana.edu/sid6664-clean-VOiCES.wav,"[58, 76, 91, 88, 81]",78.8,reference,8.27596
http://eagles.soic.indiana.edu/sid6664-reverb1-VOiCES.wav,"[13, 18, 11, 52, 20]",22.8,test,1.8283008
http://eagles.soic.indiana.edu/sid6664-reverb2-VOiCES.wav,"[12, 24, 23, 57, 6]",24.4,test,2.4716697
http://eagles.soic.indiana.edu/sid6665-anchor-VOiCES.wav,"[64, 40, 38, 95, 83]",64.0,anchor,6.73967
http://eagles.soic.indiana.edu/sid6665-clean-VOiCES.wav,"[87, 50, 58, 96, 91]",76.4,reference,8.394735
http://eagles.soic.indiana.edu/sid6665-reverb1-VOiCES.wav,"[46, 31, 24, 28, 26]",31.0,test,1.9909315
http://eagles.soic.indiana.edu/sid6665-reverb2-VOiCES.wav,"[35, 23, 49, 20, 42]",33.8,test,3.0764923
http://eagles.soic.indiana.edu/sid6666-anchor-VOiCES.wav,"[92, 40, 69, 89, 84]",74.8,anchor,7.0019875
http://eagles.soic.indiana.edu/sid6666-clean-VOiCES.wav,"[100, 69, 90, 80, 91]",86.0,reference,8.602884
http://eagles.soic.indiana.edu/sid6666-reverb1-VOiCES.wav,"[39, 28, 41, 12, 63]",36.6,test,2.7293136
http://eagles.soic.indiana.edu/sid6666-reverb2-VOiCES.wav,"[46, 22, 16, 11, 48]",28.6,test,3.576191
http://eagles.soic.indiana.edu/sid6667-anchor-VOiCES.wav,"[77, 87, 61, 70, 73]",73.6,anchor,6.167936
http://eagles.soic.indiana.edu/sid6667-clean-VOiCES.wav,"[79, 90, 84, 80, 88]",84.2,reference,8.106116
http://eagles.soic.indiana.edu/sid6667-reverb1-VOiCES.wav,"[53, 57, 26, 42, 24]",40.4,test,2.4362345
http://eagles.soic.indiana.edu/sid6667-reverb2-VOiCES.wav,"[39, 61, 30, 46, 16]",38.4,test,2.9050217
http://eagles.soic.indiana.edu/sid6668-anchor-VOiCES.wav,"[60, 51, 20, 38, 97]",53.2,anchor,6.3330727
http://eagles.soic.indiana.edu/sid6668-clean-VOiCES.wav,"[60, 71, 68, 72, 61]",66.4,reference,8.361488
http://eagles.soic.indiana.edu/sid6668-reverb1-VOiCES.wav,"[51, 34, 18, 79, 42]",44.8,test,3.5942369
http://eagles.soic.indiana.edu/sid6668-reverb2-VOiCES.wav,"[43, 13, 9, 22, 43]",26.0,test,4.0702343
http://eagles.soic.indiana.edu/sid6669-anchor-VOiCES.wav,"[31, 30, 89, 73, 62]",57.0,anchor,6.9295044
http://eagles.soic.indiana.edu/sid6669-clean-VOiCES.wav,"[54, 61, 92, 76, 70]",70.6,reference,8.400412
http://eagles.soic.indiana.edu/sid6669-reverb1-VOiCES.wav,"[15, 20, 45, 41, 28]",29.8,test,3.567006
http://eagles.soic.indiana.edu/sid6669-reverb2-VOiCES.wav,"[6, 10, 29, 53, 35]",26.6,test,2.8851666
http://eagles.soic.indiana.edu/sid6670-anchor-VOiCES.wav,"[35, 57, 88, 60, 80]",64.0,anchor,7.3625
http://eagles.soic.indiana.edu/sid6670-clean-VOiCES.wav,"[48, 79, 96, 96, 85]",80.8,reference,8.79388
http://eagles.soic.indiana.edu/sid6670-reverb1-VOiCES.wav,"[26, 50, 39, 22, 50]",37.4,test,2.3613186
http://eagles.soic.indiana.edu/sid6670-reverb2-VOiCES.wav,"[41, 25, 17, 20, 43]",29.2,test,2.819189
http://eagles.soic.indiana.edu/sid6671-anchor-VOiCES.wav,"[55, 26, 45, 80, 41]",49.4,anchor,6.024948
http://eagles.soic.indiana.edu/sid6671-clean-VOiCES.wav,"[97, 89, 68, 90, 72]",83.2,reference,8.203761
http://eagles.soic.indiana.edu/sid6671-reverb1-VOiCES.wav,"[39, 18, 37, 19, 23]",27.2,test,1.9985137
http://eagles.soic.indiana.edu/sid6671-reverb2-VOiCES.wav,"[39, 26, 33, 25, 26]",29.8,test,2.4845073
http://eagles.soic.indiana.edu/sid6672-anchor-VOiCES.wav,"[48, 35, 56, 64, 48]",50.2,anchor,6.5569196
http://eagles.soic.indiana.edu/sid6672-clean-VOiCES.wav,"[63, 80, 82, 92, 64]",76.2,reference,8.155896
http://eagles.soic.indiana.edu/sid6672-reverb1-VOiCES.wav,"[22, 15, 19, 29, 12]",19.4,test,2.6979673
